G-truth    | Predict    | Edited     | Image path                                                       
để         | đề         | đề         | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_1_20.png        
khai       | Khai       | Khai       | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_1_22.png        
sông       | sống       | sống       | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_2_13.png        
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_3_4.png         
2004       | 204        | 204        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_3_26.png        
Cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_4_2.png         
hợp        | hộp        | hộp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_4_9.png         
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_1_8.png         
cơ         | cơi        | cơi        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_0_10.png        
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_3_8.png         
4          | 4m         | 4m         | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_2_15.png        
nâng       | nằng       | nằng       | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_5_4.png         
gồm        | gốm        | gốm        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_3_15.png        
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_5_8.png         
lên        | lẻn        | lẻn        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_5_16.png        
khu        | Khu        | Khu        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_2_10.png        
dù         | dùi        | dùi        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_2_14.png        
Quản       | quản       | quản       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_3_3.png         
mẫu        | mầu        | mầu        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_3_18.png        
cản        | cảu        | cảu        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_5_12.png        
vãi        | rãi        | rãi        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_0_7.png         
m          | nm         | nm         | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_5_5.png         
lưu        | lưa        | lưa        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_1_10.png        
ống        | cống       | cống       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_2_8.png         
bợ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_1_3.png         
ống        | cống       | cống       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_3_14.png        
đơn        | đơi        | đơi        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_4_7.png         
Công       | công       | công       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_0_1_4.png        
vùng       | vung       | vung       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_1_1_0.png        
khiếp      | khiến      | khiến      | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_0_1.png        
ngổn       | ngôn       | ngôn       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_1_5_14.png       
định       | đinh       | đinh       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_1_8.png        
Không      | không      | không      | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_1_20.png       
đẩy        | đấy        | đấy        | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_1_14.png       
áo         | ảo         | ảo         | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_3_1_16.png       
Chiến      | chiến      | chiến      | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_4_1_8.png        
Văn        | văn        | văn        | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_4_2_0.png        
Bóng       | Bống       | Bống       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_4_2_17.png       
liệm       | liệt       | liệt       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_4_5_8.png        
Không      | không      | không      | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_0_0_10.png      
Cung       | cang       | cang       | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_0_0_0.png       
đò         | đo         | đo         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_0_1_22.png      
thường     | Hường      | Hường      | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_0_3_18.png      
sao        | Sao        | Sao        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_0_2_13.png      
chiếc      | chiết      | chiết      | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_1_1_1.png       
điểm       | Điểm       | Điểm       | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_0_4_14.png      
rượt       | xượt       | xượt       | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_1_0_13.png      
cò         | có         | có         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_1_0_11.png      
su         | Sua        | Sua        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_1_0_18.png      
km         | kem        | kem        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_1_2_12.png      
thẻ        | thỉ        | thỉ        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_2_1_0.png       
đặc        | đặt        | đặt        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_2_1_3.png       
tủ         | tư         | tư         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_2_2_1.png       
bắt        | bất        | bất        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_2_3_12.png      
Khi        | Ki         | Ki         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_3_1_12.png      
nhũng      | những      | những      | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_3_3_5.png       
xử         | xứ         | xứ         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_3_4_12.png      
hai        | lai        | lai        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_0_16.png      
thế        | thê        | thê        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_1_10.png      
đô         | đó         | đó         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_0_6.png       
sáng       | sóng       | sóng       | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_3_10.png      
bàn        | bân        | bân        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_5_1.png       
thứ        | thức       | thức       | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_5_2.png       
kiểm       | kiếm       | kiếm       | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_6_17.png      
khu        | Khe        | Khe        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_4_6_11.png      
chiếc      | chiến      | chiến      | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_5_1_6.png       
ôtô        | tô         | tô         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_5_0_16.png      
lâu        | làu        | làu        | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_5_1_1.png       
Xe         | xe         | xe         | ./data/VNOnDB/word_test/20160521_0162_28472_1_tg_5_0_13.png      
những      | nhưng      | nhưng      | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_0_1.png        
Sáng       | sáng       | sáng       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_0_7.png        
Chú        | chú        | chú        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_1_1.png        
xong       | xang       | xang       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_1_13.png       
cái        | Bái        | Bái        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_1_14.png       
già        | gia        | gia        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_1_16.png       
bà         | là         | là         | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_3_0.png        
hét        | hút        | hút        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_3_6.png        
cấp        | cập        | cập        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_0_4_1.png        
Và         | và         | và         | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_0_0.png        
2003       | 2013       | 2013       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_1_8.png        
cứu        | cáu        | cáu        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_1_0.png        
Vương      | lương      | lương      | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_1_21.png       
Bệnh       | bệnh       | bệnh       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_1_18.png       
Văn        | lăn        | lăn        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_2_16.png       
reo        | rao        | rao        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_3_5.png        
của        | cùa        | cùa        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_4_0.png        
tôt        | tốt        | tốt        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_4_10.png       
Ồ          | ở          | ở          | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_1_3_14.png       
trưởng     | trương     | trương     | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_2_2_9.png        
chẩn       | chuẩn      | chuẩn      | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_3_0_4.png        
báo        | láo        | láo        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_2_4_11.png       
lái        | lài        | lài        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_2_5_0.png        
xe         | 2e         | 2e         | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_2_5_20.png       
băng       | lăng       | lăng       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_3_1_0.png        
xong       | bong       | bong       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_3_1_20.png       
xe         | 2e         | 2e         | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_3_2_19.png       
vòng       | vàng       | vàng       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_3_3_23.png       
bỗng       | bồng       | bồng       | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_3_4_21.png       
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_4_0_16.png       
Văn        | lăn        | lăn        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_4_1_1.png        
đống       | đồng       | đồng       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_0_0_18.png       
Văn        | lăn        | lăn        | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_4_1_7.png        
vứt        | vất        | vất        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_0_0_15.png       
xe         | 2e         | 2e         | ./data/VNOnDB/word_test/20160523_0163_9244_1_tg_4_1_5.png        
thận       | thẩn       | thẩn       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_0_1_11.png       
ngày       | ngáy       | ngáy       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_0_2_8.png        
cười       | cưới       | cưới       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_0_4_2.png        
ròng       | lòng       | lòng       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_0_4_12.png       
là         | lá         | lá         | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_0_3_3.png        
nhưng      | nhung      | nhung      | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_0_7.png        
Khai       | khai       | khai       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_1_4.png        
vui        | vai        | vai        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_0_11.png       
mà         | ma         | ma         | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_0_21.png       
Nhặt       | Nhạt       | Nhạt       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_4_6.png        
Dịch       | bịch       | bịch       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_4_14.png       
gian       | giàn       | giàn       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_5_2.png        
sẵn        | sắn        | sắn        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_3_14.png       
để         | đế         | đế         | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_4_11.png       
vụ         | vục        | vục        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_4_15.png       
Khai       | khai       | khai       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_0_4.png        
kiếm       | kiềm       | kiềm       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_0_16.png       
vui        | vai        | vai        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_1_5_8.png        
nhân       | nhận       | nhận       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_1_11.png       
đầy        | đấy        | đấy        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_2_12.png       
Chỉ        | chỉ        | chỉ        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_3_0.png        
bì         | bí         | bí         | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_2_1.png        
động       | dộng       | dộng       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_3_13.png       
cầu        | cấu        | cấu        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_2_5_1.png        
Có         | có         | có         | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_0_0.png        
giúp       | giáp       | giáp       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_1_2.png        
Khai       | khai       | khai       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_1_12.png       
Minh       | Mình       | Mình       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_1_13.png       
Nhờ        | Nhớ        | Nhớ        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_1_0.png        
Phi        | thi        | thi        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_1_5.png        
hướng      | hưởng      | hưởng      | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_3_12.png       
tưởng      | trưởng     | trưởng     | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_4_10.png       
tính       | tỉnh       | tỉnh       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_4_14.png       
bằng       | bắng       | bắng       | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_4_15.png       
Lãi        | lãi        | lãi        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_4_6.png        
vậy        | cậy        | cậy        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_5_7.png        
thì        | thí        | thí        | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_3_5_8.png        
tờ         | tớ         | tớ         | ./data/VNOnDB/word_test/20160523_0164_9415_3_tg_4_0_1.png        
