G-truth    | Predict    | Edited     | Image path                                                       
lãnh       | lảnh       | lảnh       | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_1_5.png         
Bộ         | Bô         | Bô         | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_1_9.png         
Y          | y          | y          | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_1_10.png        
khẩu       | khẩn       | khẩn       | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_3_11.png        
Kong       | kong       | kong       | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_4_4.png         
số         | m          | m          | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_2_10.png        
số         | sò         | sò         | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_3_14.png        
hạn        | han        | han        | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_6_2.png         
Y          | y          | y          | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_4_12.png        
Y          | 9          | 9          | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_5_2.png         
sử         | sứ         | sứ         | ./data/VNOnDB/word_test/20160518_0154_25288_tg_0_8_16.png        
tri        | trú        | trú        | ./data/VNOnDB/word_test/20160518_0155_25344_tg_0_2_12.png        
giảm       | giám       | giám       | ./data/VNOnDB/word_test/20160518_0155_25344_tg_0_5_17.png        
mô         | mó         | mó         | ./data/VNOnDB/word_test/20160518_0155_25344_tg_0_4_12.png        
triển      | tiển       | tiển       | ./data/VNOnDB/word_test/20160518_0155_25344_tg_1_0_18.png        
và         | vào        | vào        | ./data/VNOnDB/word_test/20160518_0155_25344_tg_1_0_9.png         
chia       | dưa        | dưa        | ./data/VNOnDB/word_test/20160518_0155_25344_tg_1_1_8.png         
tác        | Tác        | Tác        | ./data/VNOnDB/word_test/20160518_0155_25344_tg_1_3_14.png        
AIDS       | ADS        | ADS        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_1_0.png         
tại        | lại        | lại        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_0_15.png        
sơ         | so         | so         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_0_18.png        
tổ         | tố         | tố         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_1_5.png         
trưởng     | trương     | trương     | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_1_19.png        
thương     | thung      | thung      | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_1_24.png        
Hằng       | rằng       | rằng       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_2_3.png         
hiện       | hiên       | hiên       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_2_6.png         
chứa       | chúa       | chúa       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_3_2.png         
Thị        | Trị        | Trị        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_2_2.png         
chủ        | chư        | chư        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_3_1.png         
cơ         | co         | co         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_3_20.png        
1          | 101        | 101        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_0_3_5.png         
dâm        | dạm        | dạm        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_0_2.png         
chủ        | chi        | chi        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_0_3.png         
yếu        | yến        | yến        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_0_4.png         
khó        | thế        | thế        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_0_19.png        
đua        | đưa        | đưa        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_1_7.png         
đòi        | đôi        | đôi        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_1_8.png         
15         | 155        | 155        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_1_1.png         
và         | cà         | cà         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_1_11.png        
đường      | đong       | đong       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_1_17.png        
tượng      | trọng      | trọng      | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_3_1.png         
tăng       | tàng       | tàng       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_3_5.png         
dâm        | dân        | dân        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_2_4.png         
đối        | đồi        | đồi        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_3_0.png         
đi         | di         | di         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_1_14.png        
phòng      | phông      | phông      | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_4_5.png         
túy        | túng       | túng       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_4_10.png        
bà         | bày        | bày        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_1_3_18.png        
nghiện     | nghiên     | nghiên     | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_0_14.png        
Đáng       | Dàng       | Dàng       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_0_19.png        
túy        | túng       | túng       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_0_16.png        
sau        | san        | san        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_2_12.png        
cai        | cao        | cao        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_2_15.png        
lệ         | lộ         | lộ         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_2_2.png         
Trong      | trong      | trong      | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_3_23.png        
Riêng      | liêng      | liêng      | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_4_14.png        
tăng       | tàng       | tàng       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_4_12.png        
sau        | sao        | sao        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_2_20.png        
Thứ        | Thí        | Thí        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_3_12.png        
ba         | bai        | bai        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_3_0.png         
an         | An         | An         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_3_16.png        
đó         | đơ         | đơ         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_4_1.png         
2003       | 0003       | 0003       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_4_16.png        
hiện       | Triện      | Triện      | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_5_11.png        
tổng       | tông       | tông       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_5_14.png        
HIV        | tHV        | tHV        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_5_7.png         
mới        | mói        | mói        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_5_8.png         
cả         | cá         | cá         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_4_17.png        
số         | Số         | Số         | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_5_15.png        
phần       | mần        | mần        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_6_14.png        
tuổi       | của        | của        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_7_6.png         
lớn        | lón        | lón        | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_6_15.png        
số         | sống       | sống       | ./data/VNOnDB/word_test/20160518_0156_25302_tg_2_6_17.png        
17         | l7         | l7         | ./data/VNOnDB/word_test/20160518_0157_25311_tg_0_0_0.png         
đến        | đền        | đền        | ./data/VNOnDB/word_test/20160518_0157_25311_tg_0_1_15.png        
tylao      | tro        | tro        | ./data/VNOnDB/word_test/20160518_0157_25311_tg_0_4_0.png         
trên       | tiên       | tiên       | ./data/VNOnDB/word_test/20160518_0157_25311_tg_1_3_11.png        
Với        | với        | với        | ./data/VNOnDB/word_test/20160518_0157_25311_tg_1_3_6.png         
Sanofi     | Sang       | Sang       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_0_7.png         
Sanofi     | sang       | sang       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_1_17.png        
tra        | gia        | gia        | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_1_2.png         
yêu        | yên        | yên        | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_1_13.png        
Y          | Ya         | Ya         | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_1_4.png         
khẩu       | khẩn       | khẩn       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_2_18.png        
một        | mặt        | mặt        | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_2_1.png         
bán        | báu        | báu        | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_2_9.png         
một        | trật       | trật       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_2_20.png        
đi         | đị         | đị         | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_2_19.png        
kiến       | Kiếu       | Kiếu       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_3_17.png        
nghị       | nghi       | nghi       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_3_18.png        
phân       | phán       | phán       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_4_7.png         
kinh       | tính       | tính       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_4_18.png        
Bộ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_3_13.png        
Bộ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_3_19.png        
Y          | Yi         | Yi         | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_3_14.png        
trong      | trang      | trang      | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_6_9.png         
lòng       | làng       | làng       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_5_1.png         
khám       | kháu       | kháu       | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_7_10.png        
kê         | kế         | kế         | ./data/VNOnDB/word_test/20160518_0158_25288_tg_0_8_0.png         
để         | đề         | đề         | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_1_20.png        
khai       | Khai       | Khai       | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_1_22.png        
sông       | sống       | sống       | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_2_13.png        
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_3_4.png         
dự         | thự        | thự        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_2_0.png         
2004       | 204        | 204        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_3_26.png        
Cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_4_2.png         
hợp        | hộp        | hộp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_0_4_9.png         
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_1_8.png         
cơ         | cơi        | cơi        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_0_10.png        
đầu        | điều       | điều       | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_3_2.png         
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_3_8.png         
4          | 4m         | 4m         | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_2_15.png        
nâng       | nằng       | nằng       | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_5_4.png         
gồm        | gốm        | gốm        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_3_15.png        
cấp        | cắp        | cắp        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_5_8.png         
lên        | lẻn        | lẻn        | ./data/VNOnDB/word_test/20160518_0159_25475_tg_1_5_16.png        
khu        | Khu        | Khu        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_2_10.png        
dù         | dùi        | dùi        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_2_14.png        
Quản       | quản       | quản       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_3_3.png         
mẫu        | mầu        | mầu        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_3_18.png        
vị         | cụ         | cụ         | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_4_12.png        
cản        | cảu        | cảu        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_5_12.png        
rơi        | với        | với        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_0_6.png         
vãi        | rãi        | rãi        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_0_7.png         
dãy        | dăng       | dăng       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_0_16.png        
m          | nm         | nm         | ./data/VNOnDB/word_test/20160518_0160_25433_tg_0_5_5.png         
lưu        | lưa        | lưa        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_1_10.png        
ống        | cống       | cống       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_2_8.png         
bợ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_1_3.png         
công       | thi        | thi        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_4_15.png        
ống        | cống       | cống       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_3_14.png        
đơn        | đơi        | đơi        | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_4_7.png         
trình      | công       | công       | ./data/VNOnDB/word_test/20160518_0160_25433_tg_1_4_16.png        
Công       | công       | công       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_0_1_4.png        
vùng       | vung       | vung       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_1_1_0.png        
1          | 101        | 101        | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_1_4_14.png       
khiếp      | khiến      | khiến      | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_0_1.png        
ngổn       | ngôn       | ngôn       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_1_5_14.png       
định       | đinh       | đinh       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_1_8.png        
Không      | không      | không      | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_1_20.png       
kịch       | kinh       | kinh       | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_2_12.png       
đẩy        | đấy        | đấy        | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_2_1_14.png       
áo         | ảo         | ảo         | ./data/VNOnDB/word_test/20160519_0161_9129_2_tg_3_1_16.png       
